sub001_og_fw_lap6.txt
Scaling.Coef.Hip	1.300000	Scaling.Coef.Knee	1.000000	Start.Time	0.000000	End.Time	21.490000
ave.x	ave.y	ave.z	ave.angle.1	ave.angle.2	ave.angle.3	ave.angle.4	target.x	target.y	target.z	target.angle.1	target.angle.2	target.angle.3	target.angle.4
-0.308	-0.750	-0.009	-0.155	0.010	0.000	-0.455	-0.306	-0.751	0.000
-0.309	-0.749	-0.008	-0.156	0.009	0.000	-0.458	-0.308	-0.750	0.000
-0.312	-0.746	-0.004	-0.154	0.005	0.000	-0.470	-0.309	-0.749	0.000
-0.314	-0.744	-0.002	-0.152	0.002	0.000	-0.479	-0.312	-0.746	0.000
-0.316	-0.742	0.001	-0.151	-0.001	0.000	-0.488	-0.314	-0.744	0.000
-0.317	-0.741	0.003	-0.151	-0.004	0.000	-0.493	-0.316	-0.742	0.000
-0.321	-0.738	0.007	-0.149	-0.009	0.000	-0.507	-0.317	-0.741	0.000
-0.323	-0.735	0.011	-0.146	-0.014	0.000	-0.520	-0.321	-0.738	0.000
-0.324	-0.733	0.014	-0.143	-0.018	0.000	-0.530	-0.323	-0.735	0.000
-0.325	-0.731	0.016	-0.142	-0.021	0.000	-0.538	-0.324	-0.733	0.000
-0.327	-0.729	0.019	-0.140	-0.025	0.000	-0.546	-0.325	-0.731	0.000
-0.328	-0.728	0.022	-0.138	-0.029	0.000	-0.555	-0.327	-0.729	0.000
-0.329	-0.725	0.026	-0.134	-0.034	0.000	-0.569	-0.328	-0.728	0.000
-0.330	-0.723	0.029	-0.131	-0.038	0.000	-0.579	-0.329	-0.725	0.000
-0.332	-0.721	0.032	-0.128	-0.043	0.000	-0.589	-0.330	-0.723	0.000
-0.332	-0.719	0.035	-0.125	-0.047	0.000	-0.599	-0.332	-0.721	0.000
-0.333	-0.716	0.039	-0.120	-0.052	0.000	-0.613	-0.332	-0.719	0.000
-0.333	-0.714	0.042	-0.115	-0.056	0.000	-0.624	-0.333	-0.716	0.000
-0.334	-0.712	0.045	-0.112	-0.060	0.000	-0.634	-0.333	-0.714	0.000
-0.334	-0.711	0.047	-0.109	-0.063	0.000	-0.641	-0.334	-0.712	0.000
-0.334	-0.709	0.049	-0.105	-0.066	0.000	-0.651	-0.334	-0.711	0.000
-0.333	-0.707	0.052	-0.097	-0.071	0.000	-0.667	-0.334	-0.709	0.000
-0.333	-0.705	0.054	-0.094	-0.074	0.000	-0.675	-0.333	-0.704	0.000
-0.333	-0.703	0.056	-0.090	-0.077	0.000	-0.686	-0.333	-0.702	0.000
-0.333	-0.701	0.059	-0.084	-0.081	0.000	-0.700	-0.333	-0.701	0.000
-0.332	-0.698	0.062	-0.076	-0.085	0.000	-0.717	-0.333	-0.698	0.000
-0.331	-0.696	0.063	-0.069	-0.088	0.000	-0.730	-0.332	-0.692	0.000
-0.331	-0.694	0.065	-0.064	-0.090	0.000	-0.740	-0.331	-0.687	0.000
-0.331	-0.693	0.067	-0.060	-0.093	0.000	-0.749	-0.331	-0.684	0.000
-0.330	-0.691	0.067	-0.056	-0.095	0.000	-0.758	-0.331	-0.682	0.000
-0.329	-0.689	0.069	-0.047	-0.098	0.000	-0.773	-0.330	-0.678	0.000
-0.328	-0.687	0.070	-0.041	-0.099	0.000	-0.785	-0.329	-0.671	0.000
-0.327	-0.685	0.071	-0.036	-0.102	0.000	-0.798	-0.328	-0.667	0.000
-0.327	-0.683	0.072	-0.032	-0.104	0.000	-0.806	-0.327	-0.663	0.000
-0.326	-0.681	0.073	-0.025	-0.105	0.000	-0.819	-0.327	-0.661	0.000
-0.324	-0.679	0.073	-0.019	-0.106	0.000	-0.829	-0.326	-0.655	0.000
-0.323	-0.677	0.074	-0.012	-0.108	0.000	-0.842	-0.324	-0.651	0.000
-0.323	-0.676	0.075	-0.009	-0.110	0.000	-0.850	-0.323	-0.646	0.000
-0.322	-0.674	0.075	-0.003	-0.111	0.000	-0.860	-0.323	-0.644	0.000
-0.321	-0.672	0.076	0.003	-0.113	0.000	-0.872	-0.322	-0.640	0.000
-0.319	-0.671	0.076	0.009	-0.113	0.000	-0.883	-0.321	-0.636	0.000
-0.318	-0.669	0.076	0.013	-0.115	0.000	-0.890	-0.319	-0.632	0.000
-0.318	-0.668	0.077	0.017	-0.116	0.000	-0.897	-0.318	-0.629	0.000
-0.316	-0.666	0.077	0.025	-0.117	0.000	-0.911	-0.318	-0.627	0.000
-0.314	-0.664	0.077	0.033	-0.119	0.000	-0.925	-0.316	-0.622	0.000
-0.313	-0.662	0.077	0.038	-0.119	0.000	-0.934	-0.314	-0.618	0.000
-0.312	-0.661	0.078	0.040	-0.120	0.000	-0.938	-0.313	-0.615	0.000
-0.311	-0.660	0.078	0.044	-0.121	0.000	-0.944	-0.312	-0.614	0.000
-0.309	-0.659	0.078	0.052	-0.122	0.000	-0.957	-0.311	-0.612	0.000
-0.308	-0.657	0.078	0.058	-0.122	0.000	-0.966	-0.309	-0.608	0.000
-0.307	-0.657	0.078	0.060	-0.123	0.000	-0.970	-0.308	-0.606	0.000
-0.307	-0.656	0.078	0.062	-0.124	0.000	-0.973	-0.307	-0.605	0.000
-0.304	-0.655	0.078	0.069	-0.124	0.000	-0.982	-0.307	-0.604	0.000
-0.302	-0.654	0.078	0.075	-0.125	0.000	-0.991	-0.304	-0.602	0.000
-0.300	-0.653	0.078	0.081	-0.125	0.000	-0.998	-0.302	-0.600	0.000
-0.299	-0.653	0.078	0.085	-0.125	0.000	-1.003	-0.300	-0.599	0.000
-0.298	-0.652	0.077	0.088	-0.125	0.000	-1.007	-0.299	-0.598	0.000
-0.295	-0.652	0.077	0.095	-0.125	0.000	-1.014	-0.298	-0.598	0.000
-0.293	-0.652	0.077	0.100	-0.125	0.000	-1.018	-0.295	-0.597	0.000
-0.291	-0.652	0.077	0.104	-0.125	0.000	-1.022	-0.293	-0.597	0.000
-0.290	-0.651	0.076	0.107	-0.125	0.000	-1.025	-0.291	-0.597	0.000
-0.287	-0.652	0.076	0.113	-0.125	0.000	-1.030	-0.290	-0.597	0.000
-0.285	-0.652	0.076	0.118	-0.125	0.000	-1.035	-0.287	-0.597	0.000
-0.282	-0.652	0.075	0.124	-0.124	0.000	-1.038	-0.285	-0.597	0.000
-0.279	-0.653	0.075	0.130	-0.124	0.000	-1.041	-0.282	-0.598	0.000
-0.278	-0.653	0.074	0.132	-0.123	0.000	-1.043	-0.279	-0.598	0.000
-0.274	-0.654	0.074	0.139	-0.123	0.000	-1.047	-0.278	-0.598	0.000
-0.272	-0.654	0.074	0.144	-0.123	0.000	-1.050	-0.274	-0.599	0.000
-0.269	-0.655	0.073	0.150	-0.122	0.000	-1.051	-0.272	-0.599	0.000
-0.267	-0.656	0.073	0.151	-0.122	0.000	-1.051	-0.269	-0.601	0.000
-0.265	-0.657	0.072	0.156	-0.121	0.000	-1.053	-0.267	-0.601	0.000
-0.261	-0.658	0.072	0.163	-0.120	0.000	-1.055	-0.265	-0.602	0.000
-0.257	-0.659	0.071	0.170	-0.119	0.000	-1.058	-0.261	-0.603	0.000
-0.254	-0.660	0.071	0.175	-0.119	0.000	-1.058	-0.257	-0.604	0.000
-0.251	-0.661	0.070	0.179	-0.118	0.000	-1.059	-0.254	-0.605	0.000
-0.248	-0.662	0.070	0.184	-0.117	0.000	-1.059	-0.251	-0.606	0.000
-0.245	-0.663	0.069	0.188	-0.117	0.000	-1.060	-0.248	-0.608	0.000
-0.242	-0.664	0.069	0.193	-0.116	0.000	-1.060	-0.245	-0.608	0.000
-0.239	-0.666	0.068	0.198	-0.115	0.000	-1.061	-0.242	-0.610	0.000
-0.236	-0.667	0.068	0.203	-0.114	0.000	-1.061	-0.239	-0.611	0.000
-0.232	-0.668	0.067	0.210	-0.113	0.000	-1.061	-0.236	-0.612	0.000
-0.228	-0.670	0.067	0.216	-0.112	0.000	-1.061	-0.232	-0.614	0.000
-0.225	-0.671	0.066	0.220	-0.111	0.000	-1.061	-0.228	-0.615	0.000
-0.221	-0.673	0.066	0.225	-0.110	0.000	-1.060	-0.225	-0.616	0.000
-0.218	-0.674	0.065	0.229	-0.110	0.000	-1.060	-0.221	-0.618	0.000
-0.215	-0.675	0.065	0.234	-0.109	0.000	-1.060	-0.218	-0.619	0.000
-0.211	-0.676	0.064	0.239	-0.108	0.000	-1.059	-0.215	-0.620	0.000
-0.207	-0.678	0.064	0.245	-0.107	0.000	-1.057	-0.211	-0.622	0.000
-0.204	-0.680	0.064	0.249	-0.107	0.000	-1.056	-0.207	-0.624	0.000
-0.201	-0.681	0.063	0.253	-0.106	0.000	-1.055	-0.204	-0.625	0.000
-0.197	-0.683	0.063	0.259	-0.105	0.000	-1.054	-0.201	-0.626	0.000
-0.193	-0.684	0.062	0.264	-0.104	0.000	-1.052	-0.197	-0.628	0.000
-0.187	-0.687	0.062	0.270	-0.104	0.000	-1.049	-0.193	-0.630	0.000
-0.185	-0.688	0.062	0.274	-0.104	0.000	-1.047	-0.187	-0.632	0.000
-0.182	-0.689	0.062	0.277	-0.103	0.000	-1.046	-0.185	-0.633	0.000
-0.178	-0.691	0.061	0.282	-0.102	0.000	-1.044	-0.182	-0.634	0.000
-0.174	-0.693	0.062	0.287	-0.102	0.000	-1.040	-0.178	-0.636	0.000
-0.170	-0.694	0.061	0.291	-0.102	0.000	-1.037	-0.174	-0.638	0.000
-0.165	-0.696	0.061	0.295	-0.101	0.000	-1.033	-0.170	-0.640	0.000
-0.162	-0.698	0.061	0.299	-0.101	0.000	-1.031	-0.165	-0.642	0.000
-0.157	-0.700	0.061	0.304	-0.101	0.000	-1.026	-0.162	-0.643	0.000
-0.154	-0.702	0.061	0.308	-0.101	0.000	-1.023	-0.157	-0.646	0.000
-0.149	-0.704	0.061	0.313	-0.100	0.000	-1.018	-0.154	-0.648	0.000
-0.146	-0.705	0.061	0.316	-0.100	0.000	-1.014	-0.149	-0.650	0.000
-0.142	-0.707	0.062	0.319	-0.100	0.000	-1.010	-0.146	-0.651	0.000
-0.138	-0.709	0.062	0.323	-0.100	0.000	-1.005	-0.142	-0.653	0.000
-0.133	-0.711	0.062	0.327	-0.100	0.000	-1.000	-0.138	-0.655	0.000
-0.129	-0.713	0.062	0.331	-0.100	0.000	-0.995	-0.133	-0.657	0.000
-0.124	-0.716	0.062	0.335	-0.100	0.000	-0.989	-0.129	-0.659	0.000
-0.119	-0.718	0.063	0.339	-0.100	0.000	-0.983	-0.124	-0.662	0.000
-0.117	-0.719	0.063	0.341	-0.100	0.000	-0.979	-0.119	-0.664	0.000
-0.113	-0.720	0.063	0.344	-0.100	0.000	-0.975	-0.117	-0.665	0.000
-0.108	-0.723	0.063	0.348	-0.100	0.000	-0.969	-0.113	-0.667	0.000
-0.105	-0.724	0.064	0.350	-0.101	0.000	-0.964	-0.108	-0.669	0.000
-0.100	-0.726	0.064	0.354	-0.101	0.000	-0.955	-0.105	-0.671	0.000
-0.095	-0.728	0.064	0.357	-0.101	0.000	-0.949	-0.100	-0.673	0.000
-0.090	-0.731	0.065	0.361	-0.101	0.000	-0.941	-0.095	-0.675	0.000
-0.085	-0.733	0.065	0.364	-0.102	0.000	-0.934	-0.090	-0.678	0.000
-0.080	-0.735	0.066	0.367	-0.102	0.000	-0.926	-0.085	-0.680	0.000
-0.076	-0.737	0.066	0.369	-0.102	0.000	-0.920	-0.080	-0.683	0.000
-0.073	-0.738	0.066	0.371	-0.102	0.000	-0.915	-0.076	-0.684	0.000
-0.067	-0.740	0.067	0.375	-0.103	0.000	-0.905	-0.073	-0.685	0.000
-0.063	-0.742	0.068	0.378	-0.103	0.000	-0.899	-0.067	-0.688	0.000
-0.058	-0.744	0.068	0.380	-0.103	0.000	-0.892	-0.063	-0.690	0.000
-0.056	-0.745	0.069	0.381	-0.104	0.000	-0.888	-0.058	-0.692	0.000
-0.051	-0.747	0.069	0.384	-0.104	0.000	-0.879	-0.056	-0.693	0.000
-0.045	-0.749	0.070	0.387	-0.105	0.000	-0.869	-0.051	-0.695	0.000
-0.039	-0.751	0.070	0.390	-0.105	0.000	-0.860	-0.045	-0.698	0.000
-0.035	-0.753	0.071	0.392	-0.106	0.000	-0.852	-0.039	-0.700	0.000
-0.033	-0.754	0.071	0.393	-0.105	0.000	-0.850	-0.035	-0.702	0.000
-0.027	-0.756	0.072	0.395	-0.106	0.000	-0.840	-0.033	-0.703	0.000
-0.023	-0.757	0.073	0.398	-0.106	0.000	-0.831	-0.027	-0.705	0.000
-0.017	-0.759	0.073	0.400	-0.107	0.000	-0.821	-0.023	-0.707	0.000
-0.015	-0.760	0.073	0.401	-0.107	0.000	-0.818	-0.017	-0.709	0.000
-0.009	-0.762	0.074	0.403	-0.107	0.000	-0.808	-0.015	-0.710	0.000
-0.005	-0.763	0.074	0.405	-0.108	0.000	-0.799	-0.009	-0.712	0.000
0.003	-0.765	0.075	0.408	-0.108	0.000	-0.787	-0.005	-0.714	0.000
0.008	-0.767	0.076	0.410	-0.108	0.000	-0.777	0.003	-0.717	0.000
0.010	-0.767	0.076	0.411	-0.108	0.000	-0.773	0.008	-0.718	0.000
0.014	-0.769	0.076	0.413	-0.108	0.000	-0.766	0.010	-0.719	0.000
0.021	-0.771	0.076	0.415	-0.108	0.000	-0.755	0.014	-0.721	0.000
0.028	-0.772	0.077	0.418	-0.108	0.000	-0.742	0.021	-0.723	0.000
0.031	-0.773	0.077	0.419	-0.108	0.000	-0.736	0.028	-0.725	0.000
0.035	-0.774	0.077	0.420	-0.108	0.000	-0.728	0.031	-0.726	0.000
0.039	-0.775	0.077	0.422	-0.108	0.000	-0.721	0.035	-0.727	0.000
0.045	-0.777	0.078	0.424	-0.107	0.000	-0.710	0.039	-0.729	0.000
0.053	-0.778	0.078	0.426	-0.107	0.000	-0.696	0.045	-0.731	0.000
0.056	-0.779	0.078	0.428	-0.107	0.000	-0.690	0.053	-0.733	0.000
0.060	-0.780	0.078	0.429	-0.107	0.000	-0.684	0.056	-0.734	0.000
0.065	-0.781	0.078	0.431	-0.106	0.000	-0.674	0.060	-0.735	0.000
0.073	-0.782	0.078	0.433	-0.105	0.000	-0.660	0.065	-0.736	0.000
0.078	-0.783	0.078	0.434	-0.105	0.000	-0.650	0.073	-0.738	0.000
0.081	-0.784	0.078	0.435	-0.105	0.000	-0.646	0.078	-0.740	0.000
0.085	-0.784	0.078	0.437	-0.104	0.000	-0.639	0.081	-0.741	0.000
0.091	-0.785	0.077	0.438	-0.103	0.000	-0.627	0.085	-0.742	0.000
0.101	-0.786	0.077	0.440	-0.102	0.000	-0.608	0.091	-0.743	0.000
0.106	-0.787	0.076	0.442	-0.101	0.000	-0.598	0.101	-0.745	0.000
0.108	-0.787	0.077	0.443	-0.101	0.000	-0.596	0.106	-0.747	0.000
0.113	-0.788	0.076	0.445	-0.101	0.000	-0.586	0.108	-0.747	0.000
0.121	-0.789	0.076	0.446	-0.099	0.000	-0.571	0.113	-0.748	0.000
0.129	-0.789	0.075	0.447	-0.098	0.000	-0.555	0.121	-0.750	0.000
0.131	-0.789	0.075	0.448	-0.098	0.000	-0.552	0.129	-0.752	0.000
0.135	-0.789	0.075	0.450	-0.098	0.000	-0.545	0.131	-0.752	0.000
0.141	-0.790	0.074	0.451	-0.096	0.000	-0.532	0.135	-0.753	0.000
0.150	-0.791	0.073	0.452	-0.094	0.000	-0.514	0.141	-0.754	0.000
0.156	-0.791	0.073	0.453	-0.093	0.000	-0.502	0.150	-0.756	0.000
0.158	-0.791	0.073	0.454	-0.094	0.000	-0.499	0.156	-0.757	0.000
0.162	-0.791	0.073	0.455	-0.093	0.000	-0.492	0.158	-0.757	0.000
0.169	-0.791	0.072	0.455	-0.091	0.000	-0.475	0.162	-0.757	0.000
0.175	-0.791	0.071	0.456	-0.090	0.000	-0.462	0.169	-0.759	0.000
0.180	-0.791	0.071	0.457	-0.089	0.000	-0.453	0.175	-0.760	0.000
0.184	-0.791	0.071	0.458	-0.089	0.000	-0.446	0.180	-0.760	0.000
0.192	-0.791	0.070	0.458	-0.088	0.000	-0.428	0.184	-0.761	0.000
0.198	-0.790	0.069	0.458	-0.086	0.000	-0.412	0.192	-0.762	0.000
0.205	-0.790	0.068	0.458	-0.085	0.000	-0.398	0.198	-0.763	0.000
0.208	-0.790	0.068	0.459	-0.084	0.000	-0.392	0.205	-0.764	0.000
0.211	-0.789	0.068	0.459	-0.084	0.000	-0.385	0.208	-0.764	0.000
0.219	-0.789	0.066	0.459	-0.082	0.000	-0.367	0.211	-0.764	0.000
0.225	-0.788	0.065	0.458	-0.080	0.000	-0.350	0.219	-0.765	0.000
0.230	-0.788	0.064	0.458	-0.079	0.000	-0.339	0.225	-0.765	0.000
0.233	-0.787	0.064	0.459	-0.079	0.000	-0.334	0.230	-0.766	0.000
0.237	-0.787	0.064	0.459	-0.078	0.000	-0.323	0.233	-0.766	0.000
0.243	-0.786	0.062	0.458	-0.076	0.000	-0.307	0.237	-0.766	0.000
0.249	-0.785	0.061	0.456	-0.074	0.000	-0.291	0.243	-0.767	0.000
0.254	-0.784	0.060	0.456	-0.073	0.000	-0.279	0.249	-0.767	0.000
0.256	-0.784	0.059	0.456	-0.072	0.000	-0.274	0.254	-0.767	0.000
0.260	-0.783	0.059	0.456	-0.071	0.000	-0.265	0.256	-0.767	0.000
0.266	-0.782	0.056	0.454	-0.068	0.000	-0.247	0.260	-0.767	0.000
0.270	-0.781	0.055	0.452	-0.067	0.000	-0.234	0.266	-0.767	0.000
0.275	-0.780	0.054	0.452	-0.065	0.000	-0.223	0.270	-0.768	0.000
0.277	-0.780	0.053	0.452	-0.065	0.000	-0.216	0.275	-0.767	0.000
0.281	-0.779	0.052	0.451	-0.062	0.000	-0.205	0.277	-0.767	0.000
0.286	-0.778	0.049	0.448	-0.059	0.000	-0.188	0.281	-0.767	0.000
0.290	-0.777	0.047	0.447	-0.057	0.000	-0.177	0.286	-0.767	0.000
0.293	-0.776	0.046	0.447	-0.055	0.000	-0.168	0.290	-0.767	0.000
0.294	-0.775	0.046	0.447	-0.055	0.000	-0.165	0.293	-0.767	0.000
0.299	-0.774	0.043	0.444	-0.051	0.000	-0.149	0.294	-0.767	0.000
0.303	-0.773	0.040	0.442	-0.048	0.000	-0.136	0.299	-0.767	0.000
0.305	-0.772	0.038	0.441	-0.046	0.000	-0.129	0.303	-0.767	0.000
0.307	-0.772	0.038	0.441	-0.046	0.000	-0.125	0.305	-0.767	0.000
0.309	-0.771	0.037	0.441	-0.044	0.000	-0.119	0.307	-0.766	0.000
0.312	-0.770	0.033	0.438	-0.040	0.000	-0.105	0.309	-0.766	0.000
0.315	-0.769	0.030	0.437	-0.036	0.000	-0.096	0.312	-0.766	0.000
0.317	-0.768	0.028	0.436	-0.034	0.000	-0.089	0.315	-0.766	0.000
0.318	-0.768	0.028	0.436	-0.034	0.000	-0.085	0.317	-0.766	0.000
0.320	-0.767	0.026	0.435	-0.032	0.000	-0.080	0.318	-0.765	0.000
0.322	-0.766	0.023	0.433	-0.028	0.000	-0.071	0.320	-0.765	0.000
0.323	-0.766	0.021	0.432	-0.026	0.000	-0.067	0.322	-0.765	0.000
0.324	-0.765	0.021	0.432	-0.025	0.000	-0.063	0.323	-0.765	0.000
0.325	-0.765	0.020	0.432	-0.024	0.000	-0.061	0.324	-0.765	0.000
0.326	-0.765	0.018	0.430	-0.022	0.000	-0.056	0.325	-0.765	0.000
0.326	-0.764	0.016	0.429	-0.019	0.000	-0.052	0.326	-0.764	0.000
0.327	-0.764	0.015	0.428	-0.018	0.000	-0.050	0.326	-0.764	0.000
0.327	-0.764	0.014	0.428	-0.017	0.000	-0.049	0.327	-0.764	0.000
